first_name,last_name,position,team,season,fantasy_points_ppr,fantasy_adp,age,is_rookie,nfl_draft_round,games,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,points_per_game
Foster,Moreau,TE,NO,2023.0,46.3,999.0,28.0,False,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,193.0,1.0,4.21
Royce,Freeman,RB,LA,2023.0,46.2,999.0,29.0,False,3.0,9.0,0.0,0.0,0.0,0.0,0.0,77.0,319.0,2.0,1.0,2.0,13.0,0.0,5.13
Alex,Erickson,WR,LAC,2023.0,45.2,999.0,33.0,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,29.0,232.0,1.0,5.65
Jordan,Mason,RB,SF,2023.0,44.7,999.0,26.0,False,0.0,9.0,0.0,0.0,0.0,0.0,0.0,40.0,206.0,3.0,3.0,4.0,31.0,0.0,4.97
Mecole,Hardman,WR,KC,2023.0,44.4,999.0,27.0,False,2.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0,20.0,31.0,186.0,1.0,4.44
Cedric,Tillman,WR,CLE,2023.0,44.2,999.0,25.0,True,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,21.0,44.0,224.0,0.0,4.02
Darrell,Henderson,RB,LA,2023.0,43.5,999.0,28.0,False,3.0,4.0,0.0,0.0,0.0,0.0,0.0,46.0,112.0,2.0,10.0,14.0,103.0,0.0,10.88
Kendre,Miller,RB,NO,2023.0,43.3,999.0,23.0,True,3.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,156.0,1.0,10.0,11.0,117.0,0.0,6.19
Mack,Hollins,WR,ATL,2023.0,43.1,999.0,32.0,False,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,30.0,251.0,0.0,4.79
Salvon,Ahmed,RB,MIA,2023.0,42.9,999.0,26.0,False,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,61.0,1.0,16.0,23.0,88.0,1.0,6.13
Pierre,Strong,RB,CLE,2023.0,42.8,999.0,26.0,False,4.0,13.0,0.0,0.0,0.0,0.0,0.0,63.0,291.0,1.0,5.0,8.0,47.0,0.0,3.29
Dalvin,Cook,RB,BAL,2023.0,42.5,999.0,30.0,False,2.0,15.0,0.0,0.0,0.0,0.0,0.0,75.0,237.0,0.0,15.0,20.0,78.0,0.0,2.83
Hayden,Hurst,TE,CAR,2023.0,42.4,999.0,32.0,False,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,32.0,184.0,1.0,4.71
Julio,Jones,WR,PHI,2023.0,41.6,999.0,36.0,False,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,96.0,3.0,4.62
Ty,Johnson,RB,BUF,2023.0,41.4,999.0,28.0,False,6.0,9.0,0.0,0.0,0.0,0.0,0.0,45.0,198.0,0.0,8.0,10.0,76.0,1.0,4.6
Van,Jefferson,WR,ATL,2023.0,41.3,999.0,29.0,False,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,20.0,43.0,209.0,0.0,2.95
Connor,Heyward,TE,PIT,2023.0,41.2,999.0,26.0,False,6.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,35.0,172.0,0.0,3.43
Ameer,Abdullah,RB,LV,2023.0,41.0,999.0,32.0,False,2.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,89.0,0.0,19.0,24.0,131.0,0.0,2.56
John,Metchie,WR,HOU,2023.0,40.5,999.0,25.0,False,2.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,19.0,33.0,202.0,0.0,2.7
Jamal,Agnew,WR,JAX,2023.0,40.3,999.0,30.0,False,5.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,0.0,14.0,21.0,225.0,1.0,5.04
Johnny,Mundt,TE,MIN,2023.0,40.2,999.0,31.0,False,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,172.0,1.0,4.47
Will,Dissly,TE,SEA,2023.0,40.2,999.0,29.0,False,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.0,172.0,1.0,3.35
Olamide,Zaccheaus,WR,PHI,2023.0,39.9,999.0,28.0,False,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,169.0,2.0,3.33
Quez,Watkins,WR,PHI,2023.0,39.4,999.0,27.0,False,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,154.0,1.0,6.57
Parker,Washington,WR,JAX,2023.0,39.2,999.0,23.0,True,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,132.0,2.0,6.53
Andrew,Beck,RB,HOU,2023.0,38.8,999.0,29.0,False,0.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,11.0,14.0,55.0,2.0,2.98
Will,Mallory,TE,IND,2023.0,38.7,999.0,26.0,True,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,207.0,0.0,3.52
Chris,Rodriguez,RB,WAS,2023.0,37.9,999.0,26.0,True,6.0,8.0,0.0,0.0,0.0,0.0,0.0,51.0,247.0,2.0,2.0,2.0,12.0,0.0,4.74
Jamison,Crowder,WR,WAS,2023.0,37.9,999.0,32.0,False,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,159.0,1.0,5.41
Pharaoh,Brown,TE,NE,2023.0,37.8,999.0,31.0,False,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,208.0,1.0,4.2
Craig,Reynolds,RB,DET,2023.0,37.7,999.0,29.0,False,0.0,7.0,0.0,0.0,0.0,0.0,0.0,42.0,180.0,2.0,5.0,5.0,47.0,0.0,5.39
Derius,Davis,WR,LAC,2023.0,37.7,999.0,25.0,True,4.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,101.0,0.0,15.0,17.0,66.0,0.0,2.69
Deven,Thompkins,WR,TB,2023.0,37.3,999.0,25.0,False,0.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,66.0,0.0,18.0,27.0,87.0,1.0,2.66
KhaDarel,Hodge,WR,ATL,2023.0,37.2,999.0,30.0,False,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,23.0,232.0,0.0,2.86
David,Moore,WR,TB,2023.0,37.100002,999.0,30.0,False,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,171.0,2.0,4.64
Elijah,Higgins,TE,ARI,2023.0,36.3,999.0,25.0,True,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,163.0,1.0,4.03
Tyler,Scott,WR,CHI,2023.0,35.9,999.0,24.0,True,4.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,0.0,17.0,32.0,168.0,0.0,2.76
Dyami,Brown,WR,WAS,2023.0,34.96,999.0,26.0,False,3.0,13.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,12.0,23.0,168.0,1.0,2.69
D'Ernest,Johnson,RB,JAX,2023.0,34.8,999.0,29.0,False,0.0,15.0,0.0,0.0,0.0,0.0,0.0,41.0,108.0,0.0,10.0,12.0,140.0,0.0,2.32
John,Bates,TE,WAS,2023.0,34.100002,999.0,28.0,False,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,28.0,151.0,0.0,2.44
Jimmy,Graham,TE,NO,2023.0,33.9,999.0,39.0,False,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,39.0,4.0,6.78
Irv,Smith,TE,CIN,2023.0,33.5,999.0,27.0,False,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,115.0,1.0,3.72
Malik,Heath,WR,GB,2023.0,33.5,999.0,25.0,True,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,24.0,125.0,1.0,2.79
Kyle,Philips,WR,TEN,2023.0,33.100002,999.0,26.0,False,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,181.0,0.0,4.14
Ray-Ray,McCloud,WR,SF,2023.0,33.1,999.0,29.0,False,6.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,14.0,18.0,161.0,0.0,3.68
Terrace,Marshall,WR,CAR,2023.0,32.9,999.0,25.0,False,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,33.0,139.0,0.0,4.11
Ihmir,Smith-Marsette,WR,CAR,2023.0,32.5,999.0,26.0,False,5.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,74.0,1.0,8.0,10.0,51.0,0.0,4.64
Stone,Smartt,TE,LAC,2023.0,32.5,999.0,27.0,False,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,155.0,1.0,2.71
River,Cracraft,WR,MIA,2023.0,32.4,999.0,31.0,False,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,154.0,1.0,4.63
Tony,Jones,RB,ARI,2023.0,32.2,999.0,28.0,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,95.0,2.0,7.0,10.0,37.0,0.0,5.37
Tony,Jones,RB,ARI,2023.0,32.2,999.0,33.0,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,95.0,2.0,7.0,10.0,37.0,0.0,5.37
Brock,Wright,TE,DET,2023.0,32.0,999.0,26.0,False,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,120.0,1.0,3.56
Jeremy,Ruckert,TE,NYJ,2023.0,31.1,999.0,25.0,False,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,151.0,0.0,3.11
Ronnie,Bell,WR,SF,2023.0,30.8,999.0,25.0,True,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,68.0,3.0,3.85
Patrick,Taylor,RB,GB,2023.0,30.6,999.0,27.0,False,0.0,11.0,0.0,0.0,0.0,0.0,0.0,35.0,147.0,0.0,11.0,17.0,49.0,0.0,2.78
Parris,Campbell,WR,NYG,2023.0,30.4,999.0,28.0,False,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,104.0,0.0,3.8
Davis,Allen,TE,LA,2023.0,30.300001,999.0,24.0,True,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,123.0,1.0,6.06
Byron,Pringle,WR,WAS,2023.0,30.099998,999.0,32.0,False,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,161.0,0.0,2.51
Darrynton,Evans,RB,MIA,2023.0,30.0,999.0,27.0,False,3.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0,121.0,1.0,7.0,12.0,49.0,0.0,5.0
Drew,Lock,QB,SEA,2023.0,29.119999,999.0,29.0,False,2.0,4.0,48.0,76.0,543.0,3.0,3.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,7.28
Jalen,Reagor,WR,NE,2023.0,28.5,999.0,26.0,False,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,7.0,23.0,138.0,0.0,3.17
Luke,Farrell,TE,JAX,2023.0,28.5,999.0,28.0,False,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,155.0,0.0,3.17
Jordan,Akins,TE,CLE,2023.0,28.2,999.0,33.0,False,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,132.0,0.0,2.17
Luke,Schoonmaker,TE,DAL,2023.0,28.2,999.0,27.0,True,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,72.0,2.0,2.35
Ronnie,Rivers,RB,LA,2023.0,27.5,999.0,26.0,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,35.0,138.0,0.0,8.0,8.0,57.0,0.0,3.44
Trent,Sherfield,WR,BUF,2023.0,27.3,999.0,29.0,False,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,93.0,1.0,2.73
Tyquan,Thornton,WR,NE,2023.0,27.2,999.0,25.0,False,2.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,0.0,13.0,23.0,91.0,0.0,3.02
Trevor,Siemian,QB,NYJ,2023.0,26.96,999.0,33.0,False,7.0,5.0,86.0,153.0,724.0,2.0,4.0,11.0,40.0,0.0,0.0,0.0,0.0,0.0,5.39
Xavier,Hutchinson,WR,HOU,2023.0,26.800001,999.0,25.0,True,6.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,0.0,12.0,23.0,99.0,0.0,2.06
Jarrett,Stidham,QB,DEN,2023.0,26.64,999.0,29.0,False,4.0,2.0,40.0,66.0,496.0,2.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,13.32
Carson,Wentz,QB,LA,2023.0,26.12,999.0,32.0,False,1.0,1.0,17.0,24.0,163.0,2.0,1.0,17.0,56.0,1.0,0.0,0.0,0.0,0.0,26.12
MyCole,Pruitt,TE,ATL,2023.0,26.0,999.0,33.0,False,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,110.0,1.0,2.89
Tyler,Huntley,QB,BAL,2023.0,25.62,999.0,27.0,False,0.0,5.0,21.0,37.0,203.0,3.0,0.0,15.0,55.0,0.0,0.0,0.0,0.0,0.0,5.12
Jalen,Guyton,WR,LAC,2023.0,24.9,999.0,28.0,False,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,89.0,1.0,3.56
Stephen,Sullivan,TE,CAR,2023.0,24.5,999.0,28.0,False,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,125.0,0.0,2.45
Josh,Whyle,TE,TEN,2023.0,24.4,999.0,26.0,True,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,94.0,1.0,3.05
Andy,Dalton,QB,CAR,2023.0,23.640001,999.0,38.0,False,2.0,2.0,34.0,58.0,361.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,11.82
Lucas,Krull,TE,DEN,2023.0,23.5,999.0,27.0,False,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,95.0,1.0,3.36
Sam,Darnold,QB,SF,2023.0,23.38,999.0,28.0,False,1.0,10.0,28.0,46.0,297.0,2.0,1.0,21.0,15.0,1.0,0.0,0.0,0.0,0.0,2.34
Charlie,Kolar,TE,BAL,2023.0,23.1,999.0,26.0,False,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,91.0,1.0,3.3
Ben,Skowronek,WR,LA,2023.0,23.0,999.0,28.0,False,7.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,9.0,13.0,71.0,1.0,2.3
Cole,Turner,TE,WAS,2023.0,23.0,999.0,25.0,False,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,120.0,0.0,3.29
Richie,James,WR,KC,2023.0,23.0,999.0,30.0,False,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,120.0,0.0,2.09
Jacoby,Brissett,QB,WAS,2023.0,22.86,999.0,32.0,False,3.0,2.0,18.0,23.0,224.0,3.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,11.43
Robbie,Chosen,WR,MIA,2023.0,22.6,999.0,32.0,True,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,126.0,1.0,4.52
Lynn,Bowden,WR,NO,2023.0,22.5,999.0,28.0,False,3.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,11.0,16.0,83.0,0.0,2.81
Sterling,Shepard,WR,NYG,2023.0,22.3,999.0,32.0,False,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,10.0,22.0,57.0,1.0,2.23
Robert,Tonyan,TE,CHI,2023.0,22.2,999.0,31.0,False,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,112.0,0.0,2.02
Dorian,Thompson-Robinson,QB,CLE,2023.0,22.1,999.0,26.0,True,5.0,7.0,60.0,112.0,440.0,1.0,4.0,14.0,65.0,0.0,0.0,0.0,0.0,0.0,3.16
Laviska,Shenault,WR,CAR,2023.0,21.5,999.0,27.0,False,2.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,55.0,0.0,10.0,10.0,60.0,0.0,2.69
C.J.,Beathard,QB,JAX,2023.0,21.46,999.0,32.0,False,3.0,6.0,40.0,53.0,349.0,1.0,0.0,8.0,35.0,0.0,0.0,0.0,0.0,0.0,3.58
Kevin,Harris,RB,NE,2023.0,21.3,999.0,25.0,False,6.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,65.0,1.0,3.0,3.0,58.0,0.0,5.32
Charlie,Jones,WR,CIN,2023.0,20.7,999.0,27.0,False,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,7.0,9.0,64.0,0.0,4.14
Isaiah,McKenzie,WR,IND,2023.0,20.6,999.0,30.0,False,5.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,11.0,14.0,82.0,0.0,2.29
Emanuel,Wilson,RB,GB,2023.0,20.5,999.0,26.0,True,0.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,121.0,0.0,5.0,6.0,34.0,0.0,2.93
Trey,Sermon,RB,IND,2023.0,20.300001,999.0,26.0,False,3.0,8.0,0.0,0.0,0.0,0.0,0.0,35.0,160.0,0.0,3.0,6.0,13.0,0.0,2.54
C.J.,Uzomah,TE,NYJ,2023.0,19.8,999.0,32.0,False,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,58.0,1.0,2.83
Melvin,Gordon,RB,BAL,2023.0,19.7,999.0,32.0,False,1.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,81.0,1.0,3.0,3.0,46.0,0.0,4.93
Geoff,Swaim,TE,ARI,2023.0,19.4,999.0,32.0,False,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,94.0,0.0,2.77
Tim,Jones,WR,JAX,2023.0,19.3,999.0,27.0,False,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,83.0,0.0,2.14
