first_name,last_name,position,team,season,fantasy_points_ppr,fantasy_adp,age,is_rookie,nfl_draft_round,games,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,points_per_game
Skylar,Thompson,QB,MIA,2024.0,7.88,999.0,28.0,False,7.0,2.0,21.0,33.0,187.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.94
Cam,Grandy,TE,CIN,2024.0,7.8,999.0,26.0,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,28.0,0.0,1.95
Greg,Dulcich,TE,NYG,2024.0,7.7999997,999.0,25.0,False,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,28.0,0.0,2.6
E.J.,Jenkins,TE,PHI,2024.0,7.7,999.0,27.0,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,3.85
Charlie,Jones,WR,CIN,2024.0,7.5,999.0,27.0,False,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,3.75
Treylon,Burks,WR,TEN,2024.0,7.5,999.0,25.0,False,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,8.0,34.0,0.0,1.5
Dee,Eskridge,WR,MIA,2024.0,7.4,999.0,28.0,True,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,44.0,0.0,2.47
Malachi,Corley,WR,NYJ,2024.0,7.2,999.0,23.0,True,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,3.0,6.0,16.0,0.0,1.44
Terrace,Marshall,WR,LV,2024.0,7.1,999.0,25.0,False,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,41.0,0.0,1.42
Tim,Jones,WR,JAX,2024.0,7.1,999.0,27.0,False,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,41.0,0.0,2.37
Bailey,Zappe,QB,CLE,2024.0,7.0,999.0,26.0,False,4.0,1.0,16.0,31.0,170.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0
Will,Mallory,TE,IND,2024.0,6.9,999.0,26.0,False,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,29.0,0.0,0.99
Keaton,Mitchell,RB,BAL,2024.0,6.8,999.0,23.0,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,1.0,1.0,28.0,0.0,3.4
Nikko,Remigio,WR,KC,2024.0,6.8,999.0,26.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,48.0,0.0,6.8
Deven,Thompkins,WR,CAR,2024.0,6.7000003,999.0,25.0,False,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,4.0,4.0,20.0,0.0,1.68
Dan,Chisena,WR,CAR,2024.0,6.7,999.0,28.0,False,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,37.0,0.0,2.23
Cody,White,WR,SEA,2024.0,6.4,999.0,26.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,44.0,0.0,6.4
J.J.,Taylor,RB,HOU,2024.0,6.3999996,999.0,27.0,False,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,44.0,0.0,2.0,3.0,0.0,0.0,2.13
Travis,Homer,RB,CHI,2024.0,6.3999996,999.0,27.0,False,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0,3.0,3.0,11.0,0.0,1.6
Brandon,Allen,QB,SF,2024.0,6.3599997,999.0,33.0,False,6.0,3.0,17.0,30.0,199.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.12
Xavier,Smith,WR,LA,2024.0,6.2,999.0,28.0,False,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,2.0,2.0,6.0,0.0,2.07
Alex,Bachman,WR,LV,2024.0,6.1,999.0,29.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,31.0,0.0,6.1
Allen,Robinson,WR,DET,2024.0,6.0,999.0,32.0,False,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,30.0,0.0,1.0
Austin,Trammell,WR,JAX,2024.0,6.0,999.0,27.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,40.0,0.0,6.0
Bryce,Ford-Wheaton,WR,NYG,2024.0,6.0,999.0,25.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Ihmir,Smith-Marsette,WR,NYG,2024.0,6.0,999.0,26.0,False,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Kene,Nwangwu,RB,NYJ,2024.0,6.0,999.0,27.0,False,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Mike,Boone,RB,CAR,2024.0,5.9,999.0,30.0,False,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,51.0,0.0,1.0,3.0,-2.0,0.0,1.18
David,Bell,WR,CLE,2024.0,5.7,999.0,24.0,False,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,27.0,0.0,5.7
Jamari,Thrash,WR,CLE,2024.0,5.2,999.0,24.0,True,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,22.0,0.0,0.87
Dallin,Holker,TE,NO,2024.0,5.1,999.0,25.0,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,21.0,0.0,2.55
James,Proche,WR,CLE,2024.0,5.1,999.0,29.0,False,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,21.0,0.0,2.55
Jacob,Kibodi,RB,CLE,2024.0,4.9,999.0,27.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,1.0,3.0,15.0,0.0,4.9
Carson,Wentz,QB,KC,2024.0,4.7200003,999.0,32.0,False,1.0,2.0,12.0,19.0,118.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36
Tanner,Conner,WR,MIA,2024.0,4.6,999.0,27.0,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,16.0,0.0,2.3
Trenton,Irwin,WR,CAR,2024.0,4.5,999.0,29.0,False,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,15.0,0.0,1.12
Josiah,Deguara,TE,JAX,2024.0,4.4,999.0,28.0,False,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,14.0,0.0,1.47
Jermar,Jefferson,RB,DET,2024.0,4.2,999.0,25.0,False,7.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0,1.0,1.0,10.0,0.0,2.1
Ronnie,Bell,WR,SF,2024.0,4.2,999.0,25.0,False,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,22.0,0.0,1.4
Dalvin,Cook,RB,DAL,2024.0,4.0,999.0,30.0,False,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,1.0,1.0,10.0,0.0,2.0
Jaheim,Bell,TE,NE,2024.0,4.0,999.0,24.0,True,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,20.0,0.0,1.33
Ian,Thomas,TE,CAR,2024.0,3.7,999.0,29.0,False,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,0.0,1.23
Mason,Kinsey,WR,TEN,2024.0,3.6999998,999.0,27.0,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,0.0,1.85
Anthony,Gould,WR,IND,2024.0,3.3,999.0,24.0,True,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,0.0,3.3
Blake,Watson,RB,DEN,2024.0,3.3,999.0,26.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,1.0,2.0,13.0,0.0,3.3
Terrell,Jennings,RB,NE,2024.0,3.3,999.0,24.0,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,33.0,0.0,0.0,1.0,0.0,0.0,1.65
Isaiah,Hodgins,WR,NYG,2024.0,3.2,999.0,27.0,False,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,1.6
Jase,McClellan,RB,ATL,2024.0,3.2,999.0,23.0,True,6.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,0.0,0.0,1.6
Shane,Zylstra,TE,DET,2024.0,3.2,999.0,29.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,3.2
Taylor,Heinicke,QB,LAC,2024.0,3.1200001,999.0,32.0,False,0.0,4.0,3.0,5.0,28.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.78
Grant,DuBose,WR,MIA,2024.0,3.1,999.0,24.0,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,0.0,1.55
Rasheen,Ali,RB,BAL,2024.0,3.1,999.0,24.0,True,5.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,0.0,0.0,2.0,0.0,0.0,0.77
Jack,Stoll,TE,MIA,2024.0,3.0,999.0,27.0,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,0.0,1.5
Eric,Tomlinson,TE,LAC,2024.0,2.9,999.0,33.0,False,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,0.0,0.73
Steven,Sims,WR,BAL,2024.0,2.9,999.0,28.0,False,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,1.0,1.0,4.0,0.0,0.97
Velus,Jones,RB,CAR,2024.0,2.9,999.0,28.0,False,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,1.0,8.0,0.0,1.45
Chris,Blair,WR,ATL,2024.0,2.7,999.0,28.0,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,0.0,1.35
Brevin,Jordan,TE,HOU,2024.0,2.6999998,999.0,25.0,False,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,1.35
Hendon,Hooker,QB,DET,2024.0,2.68,999.0,27.0,False,3.0,3.0,6.0,9.0,62.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.89
Isaiah,Williams,WR,CIN,2024.0,2.6,999.0,24.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,2.6
Casey,Washington,WR,ATL,2024.0,2.4,999.0,24.0,True,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,1.2
Feleipe,Franks,TE,CAR,2024.0,2.2,999.0,27.0,False,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,0.0,0.73
Javon,Baker,WR,NE,2024.0,2.2,999.0,23.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,0.55
Jonathan,Ward,RB,PIT,2024.0,2.1999998,999.0,28.0,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,1.1
Trent,Taylor,WR,SF,2024.0,2.1,999.0,31.0,False,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,2.1
Myles,Gaskin,RB,JAX,2024.0,2.0,999.0,28.0,False,7.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,0.0,1.0,1.0,11.0,0.0,1.0
Brandon,Johnson,WR,PIT,2024.0,1.9,999.0,32.0,False,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.9
Brandon,Johnson,WR,PIT,2024.0,1.9,999.0,27.0,False,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.9
Cody,Schrader,RB,LA,2024.0,1.9,999.0,26.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,6.0,0.0,1.9
George,Holani,RB,SEA,2024.0,1.9,999.0,25.0,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,1.0,1.0,-1.0,0.0,0.95
Kendric,Pryor,WR,CIN,2024.0,1.9,999.0,27.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.9
Chris,Collier,RB,LV,2024.0,1.8000001,999.0,25.0,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,1.0,2.0,-4.0,0.0,0.9
Geoff,Swaim,TE,CLE,2024.0,1.7,999.0,32.0,False,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.7
Jared,Wiley,TE,KC,2024.0,1.7,999.0,25.0,True,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.7
Ramel,Keyton,WR,LV,2024.0,1.7,999.0,25.0,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.85
Aaron,Shampklin,RB,PIT,2024.0,1.6999999,999.0,26.0,False,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.57
Collin,Johnson,WR,CHI,2024.0,1.6,999.0,28.0,False,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.8
David,Martin-Robinson,TE,TEN,2024.0,1.6,999.0,25.0,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.8
Jaelon,Darden,WR,SEA,2024.0,1.6,999.0,26.0,False,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.6
John,Ross,WR,PHI,2024.0,1.6,999.0,29.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,1.6
Robbie,Chosen,WR,MIA,2024.0,1.5,999.0,32.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.5
Ross,Dwelley,TE,ATL,2024.0,1.5,999.0,30.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.5
Tyler,Scott,WR,CHI,2024.0,1.5,999.0,24.0,False,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.5
Zach,Davidson,TE,BUF,2024.0,1.5,999.0,27.0,False,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.75
Nick,Mullens,QB,MIN,2024.0,1.3199999,999.0,30.0,False,0.0,4.0,2.0,2.0,38.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.33
Jha'Quan,Jackson,WR,TEN,2024.0,1.3,999.0,25.0,True,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,1.0,3.0,8.0,0.0,0.65
Irv,Smith,TE,HOU,2024.0,1.2,999.0,27.0,False,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.2
John,FitzPatrick,TE,GB,2024.0,1.2,999.0,25.0,False,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.2
Marcedes,Lewis,TE,CHI,2024.0,1.2,999.0,41.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.2
Mike,White,QB,BUF,2024.0,1.12,999.0,30.0,False,5.0,1.0,3.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12
Kameron,Johnson,WR,TB,2024.0,1.1,999.0,23.0,True,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,0.37
Tyreik,McAllister,RB,LV,2024.0,1.1,999.0,27.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1.1
Brycen,Tremayne,WR,WAS,2024.0,0.8,999.0,26.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,0.0,0.8
Josh,Johnson,QB,BAL,2024.0,0.78,999.0,39.0,False,5.0,4.0,2.0,3.0,17.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19
Josh,Johnson,QB,BAL,2024.0,0.78,999.0,27.0,False,5.0,4.0,2.0,3.0,17.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19
Josh,Johnson,QB,BAL,2024.0,0.78,999.0,26.0,False,5.0,4.0,2.0,3.0,17.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19
Kyle,Allen,QB,PIT,2024.0,0.76,999.0,29.0,False,0.0,1.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
Reggie,Gilliam,RB,BUF,2024.0,0.70000005,999.0,28.0,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.35
Tyrion,Davis-Price,RB,PHI,2024.0,0.7,999.0,25.0,False,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7
Chris,Oladokun,QB,KC,2024.0,0.5,999.0,28.0,False,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5
Jarrett,Stidham,QB,DEN,2024.0,0.5,999.0,29.0,False,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.25
Ke'Shawn,Vaughn,RB,SF,2024.0,0.4,999.0,28.0,False,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4
Darrynton,Evans,RB,CHI,2024.0,0.3,999.0,27.0,False,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3
British,Brooks,RB,HOU,2024.0,0.2,999.0,26.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2
Joshua,Kelley,RB,TEN,2024.0,0.2,999.0,28.0,False,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2
Teddy,Bridgewater,QB,DET,2024.0,0.12,999.0,33.0,False,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
Andrew,Beck,RB,HOU,2024.0,0.0,999.0,29.0,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Baylor,Cupp,TE,KC,2024.0,0.0,999.0,25.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Braxton,Berrios,WR,MIA,2024.0,0.0,999.0,30.0,False,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Brayden,Willis,TE,SF,2024.0,0.0,999.0,26.0,False,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Brenden,Bates,TE,CLE,2024.0,0.0,999.0,26.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Dareke,Young,WR,SEA,2024.0,0.0,999.0,26.0,False,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Erik,Ezukanma,WR,MIA,2024.0,0.0,999.0,25.0,False,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Irvin,Charles,WR,NYJ,2024.0,0.0,999.0,28.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jared,Wayne,WR,HOU,2024.0,0.0,999.0,25.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Jordan,Matthews,TE,CAR,2024.0,0.0,999.0,33.0,False,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Justyn,Ross,WR,KC,2024.0,0.0,999.0,25.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Skyy,Moore,WR,KC,2024.0,0.0,999.0,25.0,False,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Stephen,Sullivan,TE,CAR,2024.0,0.0,999.0,28.0,False,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tom,Kennedy,WR,DET,2024.0,0.0,999.0,29.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Xavier,Weaver,WR,ARI,2024.0,0.0,999.0,25.0,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Jermaine,Jackson,WR,NO,2024.0,-0.1,999.0,25.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.1
Jake,Browning,QB,CIN,2024.0,-0.2,999.0,29.0,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.1
Kyle,Trask,QB,TB,2024.0,-0.2,999.0,27.0,False,2.0,3.0,1.0,1.0,5.0,0.0,0.0,5.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.07
Tyson,Bagent,QB,CHI,2024.0,-0.26000002,999.0,25.0,False,0.0,4.0,2.0,2.0,11.0,0.0,0.0,6.0,-7.0,0.0,0.0,0.0,0.0,0.0,-0.07
Kadarius,Toney,WR,CLE,2024.0,-0.39999998,999.0,26.0,False,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,0.0,0.0,1.0,0.0,0.0,-0.2
Sam,Howell,QB,SEA,2024.0,-0.84,999.0,25.0,False,5.0,1.0,5.0,14.0,24.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.84
Dylan,Laube,RB,LV,2024.0,-2.0,999.0,25.0,True,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
Clayton,Tune,QB,ARI,2024.0,-2.08,999.0,26.0,False,5.0,5.0,2.0,2.0,8.0,0.0,0.0,7.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.42
